frame,id,x1,y1,x2,y2,cls,conf
1770,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
1770,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
1770,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
1770,11,179.62191772460938,251.99916076660156,303.4170227050781,361.2109375,63,1.0
1770,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
1800,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
1800,2,41.66639709472656,252.3975830078125,183.9430694580078,360.63232421875,63,1.0
1800,3,438.44793701171875,221.275634765625,479.679443359375,308.42572021484375,63,1.0
1800,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
1800,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
1800,6,0.158416748046875,129.68179321289062,97.58692932128906,223.93569946289062,62,1.0
1800,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
1800,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
1800,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
1800,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
1800,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
1800,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
1830,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
1830,2,41.66639709472656,252.3975830078125,183.9430694580078,360.63232421875,63,1.0
1830,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
1830,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
1830,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
1830,6,0.158416748046875,129.68179321289062,97.58692932128906,223.93569946289062,62,1.0
1830,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
1830,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
1830,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
1830,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
1830,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
1830,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
1860,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
1860,2,0.0472259521484375,259.68585205078125,152.90419006347656,448.82513427734375,56,1.0
1860,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
1860,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
1860,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
1860,6,0.158416748046875,129.68179321289062,97.58692932128906,223.93569946289062,62,1.0
1860,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
1860,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
1860,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
1860,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
1860,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
1860,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
1890,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
1890,2,105.39108276367188,261.1866455078125,270.4687194824219,442.6590576171875,56,1.0
1890,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
1890,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
1890,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
1890,6,0.158416748046875,129.68179321289062,97.58692932128906,223.93569946289062,62,1.0
1890,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
1890,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
1890,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
1890,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
1890,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
1890,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
1920,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
1920,2,221.946044921875,265.38916015625,388.91424560546875,465.322998046875,56,1.0
1920,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
1920,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
1920,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
1920,6,0.2950592041015625,168.75503540039062,155.93345642089844,456.1293640136719,56,1.0
1920,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
1920,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
1920,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
1920,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
1920,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
1920,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
1950,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
1950,2,329.2896728515625,283.34326171875,479.7991943359375,513.8713989257812,56,1.0
1950,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
1950,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
1950,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
1950,6,0.2950592041015625,168.75503540039062,155.93345642089844,456.1293640136719,56,1.0
1950,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
1950,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
1950,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
1950,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
1950,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
1950,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
1980,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
1980,2,223.765380859375,277.3509521484375,380.4114990234375,482.02801513671875,56,1.0
1980,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
1980,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
1980,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
1980,6,0.2950592041015625,168.75503540039062,155.93345642089844,456.1293640136719,56,1.0
1980,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
1980,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
1980,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
1980,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
1980,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
1980,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2010,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
2010,2,223.765380859375,277.3509521484375,380.4114990234375,482.02801513671875,56,1.0
2010,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2010,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
2010,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
2010,6,0.2950592041015625,168.75503540039062,155.93345642089844,456.1293640136719,56,1.0
2010,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2010,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2010,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
2010,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2010,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2010,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2040,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
2040,2,223.765380859375,277.3509521484375,380.4114990234375,482.02801513671875,56,1.0
2040,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2040,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
2040,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
2040,6,0.2950592041015625,168.75503540039062,155.93345642089844,456.1293640136719,56,1.0
2040,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2040,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2040,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
2040,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2040,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2040,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2070,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
2070,2,223.765380859375,277.3509521484375,380.4114990234375,482.02801513671875,56,1.0
2070,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2070,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
2070,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
2070,6,0.2950592041015625,168.75503540039062,155.93345642089844,456.1293640136719,56,1.0
2070,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2070,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2070,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
2070,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2070,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2070,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2100,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
2100,2,223.765380859375,277.3509521484375,380.4114990234375,482.02801513671875,56,1.0
2100,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2100,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
2100,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
2100,6,0.2950592041015625,168.75503540039062,155.93345642089844,456.1293640136719,56,1.0
2100,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2100,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2100,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
2100,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2100,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2100,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2130,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
2130,2,223.765380859375,277.3509521484375,380.4114990234375,482.02801513671875,56,1.0
2130,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2130,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
2130,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
2130,6,0.2950592041015625,168.75503540039062,155.93345642089844,456.1293640136719,56,1.0
2130,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2130,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2130,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
2130,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2130,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2130,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2130,13,0.16475677490234375,126.80892944335938,66.2486801147461,232.21487426757812,62,1.0
2160,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
2160,2,223.765380859375,277.3509521484375,380.4114990234375,482.02801513671875,56,1.0
2160,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2160,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
2160,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
2160,6,0.303131103515625,106.7032470703125,130.7845916748047,228.90560913085938,62,1.0
2160,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2160,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2160,9,141.2091064453125,83.34562683105469,224.9119873046875,152.48910522460938,63,1.0
2160,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2160,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2160,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2160,13,0.16475677490234375,126.80892944335938,66.2486801147461,232.21487426757812,62,1.0
2160,14,0.16098403930664062,232.51016235351562,51.13768005371094,327.2669372558594,63,1.0
2190,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
2190,2,223.765380859375,277.3509521484375,380.4114990234375,482.02801513671875,56,1.0
2190,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2190,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
2190,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
2190,6,0.350738525390625,118.35346984863281,81.30088806152344,221.60887145996094,62,1.0
2190,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2190,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2190,9,79.24882507324219,118.23065185546875,229.01527404785156,242.9749755859375,62,1.0
2190,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2190,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2190,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2190,13,0.16475677490234375,126.80892944335938,66.2486801147461,232.21487426757812,62,1.0
2190,14,23.40750503540039,242.08419799804688,148.95089721679688,339.5036926269531,63,1.0
2220,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
2220,2,223.765380859375,277.3509521484375,380.4114990234375,482.02801513671875,56,1.0
2220,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2220,4,221.109375,74.5665283203125,294.0953369140625,144.78228759765625,63,1.0
2220,5,374.736328125,115.58389282226562,479.70184326171875,216.24087524414062,62,1.0
2220,6,40.82591247558594,109.0230712890625,194.64376831054688,221.91445922851562,62,1.0
2220,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2220,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2220,9,197.4334716796875,121.63050842285156,342.4403076171875,255.3601531982422,62,1.0
2220,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2220,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2220,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2220,13,0.16475677490234375,126.80892944335938,66.2486801147461,232.21487426757812,62,1.0
2220,14,0.3083648681640625,243.9429473876953,127.34907531738281,584.5678100585938,56,1.0
2220,15,123.37921142578125,238.86187744140625,245.26422119140625,340.599853515625,63,1.0
2250,1,434.42767333984375,117.9780044555664,479.70574951171875,219.00643920898438,62,1.0
2250,2,207.92034912109375,241.18463134765625,332.18109130859375,345.08172607421875,63,1.0
2250,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2250,4,148.12286376953125,112.62989044189453,294.226806640625,224.7398681640625,62,1.0
2250,5,290.216796875,126.31817626953125,443.73199462890625,267.03045654296875,62,1.0
2250,6,40.82591247558594,109.0230712890625,194.64376831054688,221.91445922851562,62,1.0
2250,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2250,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2250,9,197.4334716796875,121.63050842285156,342.4403076171875,255.3601531982422,62,1.0
2250,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2250,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2250,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2250,13,0.16475677490234375,126.80892944335938,66.2486801147461,232.21487426757812,62,1.0
2250,14,0.6880340576171875,230.946044921875,197.06358337402344,580.6248168945312,56,1.0
2250,15,123.37921142578125,238.86187744140625,245.26422119140625,340.599853515625,63,1.0
2280,1,375.7914123535156,122.93276977539062,479.7454528808594,262.91680908203125,62,1.0
2280,2,285.9499206542969,240.2344970703125,419.6379089355469,348.68572998046875,63,1.0
2280,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2280,4,232.6770477294922,109.96022033691406,382.89239501953125,224.5775604248047,62,1.0
2280,5,290.216796875,126.31817626953125,443.73199462890625,267.03045654296875,62,1.0
2280,6,40.82591247558594,109.0230712890625,194.64376831054688,221.91445922851562,62,1.0
2280,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2280,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2280,9,197.4334716796875,121.63050842285156,342.4403076171875,255.3601531982422,62,1.0
2280,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2280,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2280,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2280,13,0.16475677490234375,126.80892944335938,66.2486801147461,232.21487426757812,62,1.0
2280,14,56.058349609375,227.43096923828125,267.662841796875,563.3555908203125,56,1.0
2280,15,123.37921142578125,238.86187744140625,245.26422119140625,340.599853515625,63,1.0
2310,1,359.51947021484375,214.55189514160156,479.78326416015625,334.2205810546875,63,1.0
2310,2,285.9499206542969,240.2344970703125,419.6379089355469,348.68572998046875,63,1.0
2310,3,441.07720947265625,227.0264892578125,479.68133544921875,314.6982421875,63,1.0
2310,4,232.6770477294922,109.96022033691406,382.89239501953125,224.5775604248047,62,1.0
2310,5,290.216796875,126.31817626953125,443.73199462890625,267.03045654296875,62,1.0
2310,6,40.82591247558594,109.0230712890625,194.64376831054688,221.91445922851562,62,1.0
2310,7,305.72564697265625,538.32275390625,479.51727294921875,639.4697265625,56,1.0
2310,8,303.85528564453125,12.336090087890625,416.5137939453125,96.04866027832031,62,1.0
2310,9,130.67684936523438,194.81739807128906,329.65582275390625,530.8359375,56,1.0
2310,10,60.68508529663086,121.85159301757812,186.99099731445312,207.41015625,62,1.0
2310,11,222.0363311767578,244.9992218017578,354.21490478515625,358.29107666015625,63,1.0
2310,12,245.27301025390625,131.1011962890625,379.26898193359375,221.70126342773438,62,1.0
2310,13,0.16475677490234375,126.80892944335938,66.2486801147461,232.21487426757812,62,1.0
2310,14,56.058349609375,227.43096923828125,267.662841796875,563.3555908203125,56,1.0
2310,15,123.37921142578125,238.86187744140625,245.26422119140625,340.599853515625,63,1.0
