frame,id,x1,y1,x2,y2,cls,conf
24,1,400.39697265625,188.8120880126953,479.76104736328125,461.03155517578125,56,1.0
25,1,399.3614196777344,188.07862854003906,479.7593078613281,460.892333984375,56,1.0
26,1,398.48565673828125,184.6939697265625,479.81756591796875,460.159912109375,56,1.0
27,1,395.572998046875,184.0284423828125,479.8297119140625,459.52532958984375,56,1.0
28,1,397.88909912109375,185.57931518554688,479.73272705078125,459.8812561035156,56,1.0
29,1,396.79541015625,185.13409423828125,479.71820068359375,459.25726318359375,56,1.0
30,1,396.79541015625,185.13409423828125,479.71820068359375,459.25726318359375,56,1.0
31,1,395.7276611328125,185.47610473632812,479.78271484375,455.1329040527344,56,1.0
32,1,395.0364074707031,188.52011108398438,479.7858581542969,455.4021911621094,56,1.0
33,1,395.02032470703125,186.25177001953125,479.77630615234375,455.4229736328125,56,1.0
34,1,394.6251220703125,183.4688720703125,479.7685546875,455.93359375,56,1.0
35,1,393.16314697265625,180.65830993652344,479.75518798828125,455.9910888671875,56,1.0
36,1,394.0496826171875,180.80419921875,479.749267578125,456.083740234375,56,1.0
37,1,391.97723388671875,181.8751220703125,479.74884033203125,455.42376708984375,56,1.0
37,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
38,1,392.10040283203125,182.83544921875,479.77105712890625,455.15850830078125,56,1.0
38,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
39,1,392.2189025878906,182.8128662109375,479.7612609863281,455.63604736328125,56,1.0
39,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
40,1,392.35546875,182.68682861328125,479.765380859375,455.3125,56,1.0
40,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
41,1,390.4029846191406,180.08827209472656,479.7312316894531,454.8134765625,56,1.0
41,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
42,1,391.8642272949219,181.8515167236328,479.7671813964844,455.17047119140625,56,1.0
42,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
43,1,395.431884765625,288.10675048828125,479.7508544921875,455.81829833984375,56,1.0
43,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
44,1,395.6422119140625,286.9830322265625,479.7607421875,456.909423828125,56,1.0
44,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
45,1,394.4998779296875,285.919189453125,479.7666015625,456.100830078125,56,1.0
45,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
46,1,395.61932373046875,282.453125,479.75787353515625,456.073974609375,56,1.0
46,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
47,1,394.7864990234375,284.86944580078125,479.7559814453125,455.92730712890625,56,1.0
47,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
48,1,393.4560546875,281.8323974609375,479.76708984375,456.001708984375,56,1.0
48,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
49,1,393.14727783203125,285.8063049316406,479.75433349609375,456.3103332519531,56,1.0
49,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
50,1,391.228759765625,283.37939453125,479.7838134765625,456.466552734375,56,1.0
50,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
51,1,392.7054443359375,273.66766357421875,479.7681884765625,457.26031494140625,56,1.0
51,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
52,1,392.5422668457031,268.26226806640625,479.7593078613281,457.33599853515625,56,1.0
52,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
53,1,393.15704345703125,274.1485595703125,479.75836181640625,457.600341796875,56,1.0
53,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
54,1,394.322509765625,274.76202392578125,479.7589111328125,457.96441650390625,56,1.0
54,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
55,1,393.0074157714844,279.1131591796875,479.7939147949219,458.4779052734375,56,1.0
55,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
56,1,394.23284912109375,273.5726318359375,479.74822998046875,457.9979248046875,56,1.0
56,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
57,1,394.655029296875,272.8712463378906,479.75018310546875,458.2267761230469,56,1.0
57,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
58,1,394.64361572265625,272.74176025390625,479.75054931640625,458.27508544921875,56,1.0
58,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
59,1,396.73663330078125,268.0958251953125,479.75677490234375,457.57861328125,56,1.0
59,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
60,1,410.5295104980469,266.346435546875,479.7286682128906,457.6363525390625,56,1.0
60,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
60,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
61,1,413.787109375,265.98736572265625,479.7401123046875,458.01544189453125,56,1.0
61,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
61,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
62,1,415.17578125,266.11395263671875,479.773193359375,458.641845703125,56,1.0
62,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
62,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
63,1,400.44146728515625,266.920654296875,479.75494384765625,459.1942138671875,56,1.0
63,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
63,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
64,1,407.749267578125,268.0080871582031,479.74560546875,459.7735290527344,56,1.0
64,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
64,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
65,1,392.85107421875,267.1981201171875,479.63189697265625,459.770751953125,56,1.0
65,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
65,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
66,1,392.90997314453125,267.2560729980469,479.64434814453125,460.0721740722656,56,1.0
66,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
66,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
67,1,392.58587646484375,266.7939147949219,479.64300537109375,460.2936706542969,56,1.0
67,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
67,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
68,1,392.6225891113281,268.035888671875,479.6601257324219,460.3885498046875,56,1.0
68,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
68,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
69,1,392.0045471191406,266.28021240234375,479.6417541503906,459.40594482421875,56,1.0
69,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
69,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
70,1,397.11810302734375,266.39422607421875,479.76043701171875,458.93121337890625,56,1.0
70,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
70,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
71,1,391.0665588378906,264.6933898925781,479.6278991699219,458.4328308105469,56,1.0
71,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
71,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
72,1,390.4373779296875,265.69677734375,479.68023681640625,459.14013671875,56,1.0
72,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
72,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
73,1,389.82733154296875,260.7429504394531,479.6656494140625,458.2962951660156,56,1.0
73,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
73,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
74,1,389.45672607421875,262.576416015625,479.65362548828125,457.5931396484375,56,1.0
74,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
74,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
75,1,388.7501220703125,259.49920654296875,479.6573486328125,456.52154541015625,56,1.0
75,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
75,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
76,1,387.60052490234375,244.27487182617188,479.70989990234375,456.0529479980469,56,1.0
76,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
76,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
77,1,387.57635498046875,252.46444702148438,479.78973388671875,455.3305969238281,56,1.0
77,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
77,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
78,1,391.56402587890625,253.633544921875,479.7642822265625,454.21356201171875,56,1.0
78,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
78,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
79,1,387.2640380859375,250.76007080078125,479.7664794921875,453.9365234375,56,1.0
79,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
79,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
80,1,385.91259765625,230.261474609375,479.77252197265625,453.76092529296875,56,1.0
80,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
80,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
81,1,386.04058837890625,221.94412231445312,479.7705078125,452.8877868652344,56,1.0
81,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
81,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
82,1,385.5881652832031,239.98545837402344,479.7700500488281,452.411865234375,56,1.0
82,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
82,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
83,1,388.2901611328125,242.49468994140625,479.77496337890625,451.6129150390625,56,1.0
83,2,425.8692626953125,290.7216796875,479.74444580078125,456.02001953125,56,1.0
83,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
84,1,382.9836730957031,179.09182739257812,479.7536315917969,451.1471862792969,56,1.0
84,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
84,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
85,1,387.9195556640625,224.20870971679688,479.77423095703125,450.1002502441406,56,1.0
85,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
85,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
86,1,386.07366943359375,230.2144012451172,479.76727294921875,449.36334228515625,56,1.0
86,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
86,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
87,1,385.85614013671875,220.63461303710938,479.77325439453125,448.4660339355469,56,1.0
87,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
87,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
88,1,385.455810546875,212.17181396484375,479.764404296875,447.73004150390625,56,1.0
88,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
88,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
89,1,386.6805419921875,216.02259826660156,479.7763671875,446.658203125,56,1.0
89,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
89,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
90,1,397.7813720703125,204.1784210205078,479.761962890625,446.07635498046875,56,1.0
90,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
90,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
91,1,385.1030578613281,196.33462524414062,479.7651062011719,446.7533874511719,56,1.0
91,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
91,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
92,1,385.0227355957031,196.04994201660156,479.7611999511719,446.925048828125,56,1.0
92,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
92,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
93,1,385.03497314453125,195.74267578125,479.77899169921875,446.9136962890625,56,1.0
93,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
93,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
94,1,397.62750244140625,205.77935791015625,479.77215576171875,446.1336669921875,56,1.0
94,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
94,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
95,1,385.72314453125,195.13400268554688,479.7568359375,446.9119567871094,56,1.0
95,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
95,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
96,1,386.8634338378906,197.6119384765625,479.7317199707031,447.44744873046875,56,1.0
96,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
96,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
97,1,387.56146240234375,204.7447509765625,479.76470947265625,447.12060546875,56,1.0
97,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
97,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
98,1,387.7843017578125,202.09378051757812,479.6748046875,448.3898620605469,56,1.0
98,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
98,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
99,1,387.7493896484375,226.9119873046875,479.686279296875,448.34857177734375,56,1.0
99,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
99,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
100,1,388.40875244140625,229.87135314941406,479.69683837890625,448.7801513671875,56,1.0
100,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
100,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
101,1,389.33245849609375,233.42088317871094,479.7974853515625,448.9654541015625,56,1.0
101,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
101,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
102,1,389.59808349609375,238.93759155273438,479.6129150390625,449.9731140136719,56,1.0
102,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
102,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
103,1,394.0353088378906,243.4660186767578,479.7724914550781,450.87518310546875,56,1.0
103,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
103,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
104,1,389.8995361328125,245.68353271484375,479.6163330078125,452.69927978515625,56,1.0
104,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
104,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
105,1,391.92669677734375,251.5641632080078,479.76788330078125,453.90753173828125,56,1.0
105,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
105,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
106,1,392.86053466796875,256.5856628417969,479.76019287109375,455.6387634277344,56,1.0
106,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
106,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
107,1,394.29302978515625,260.1038818359375,479.76287841796875,457.689208984375,56,1.0
107,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
107,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
108,1,394.9151306152344,260.32550048828125,479.7565612792969,459.40191650390625,56,1.0
108,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
108,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
109,1,395.49957275390625,262.79296875,479.75335693359375,460.35455322265625,56,1.0
109,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
109,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
110,1,394.6258544921875,263.34619140625,479.71044921875,461.645263671875,56,1.0
110,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
110,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
111,1,394.25048828125,264.9327392578125,479.6783447265625,462.69677734375,56,1.0
111,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
111,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
112,1,394.84381103515625,266.46612548828125,479.74066162109375,464.17730712890625,56,1.0
112,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
112,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
113,1,392.7943115234375,266.7698974609375,479.7803955078125,465.10858154296875,56,1.0
113,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
113,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
114,1,393.090087890625,267.4322509765625,479.7469482421875,466.52197265625,56,1.0
114,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
114,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
115,1,405.45166015625,267.26324462890625,479.7430419921875,468.23858642578125,56,1.0
115,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
115,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
116,1,405.32159423828125,265.4339599609375,479.74334716796875,469.3636474609375,56,1.0
116,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
116,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
117,1,405.5924072265625,266.04473876953125,479.73858642578125,469.8173828125,56,1.0
117,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
117,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
118,1,405.82073974609375,268.55218505859375,479.7366943359375,470.31683349609375,56,1.0
118,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
118,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
119,1,406.44647216796875,270.30047607421875,479.73980712890625,470.52020263671875,56,1.0
119,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
119,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
120,1,417.0547790527344,272.01202392578125,479.7555847167969,469.12335205078125,56,1.0
120,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
120,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
121,1,416.53216552734375,271.23333740234375,479.74163818359375,469.69561767578125,56,1.0
121,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
121,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
122,1,416.59771728515625,272.9674987792969,479.75860595703125,470.1927185058594,56,1.0
122,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
122,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
123,1,416.10498046875,273.96539306640625,479.743408203125,470.81427001953125,56,1.0
123,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
123,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
124,1,388.81829833984375,271.3114013671875,479.69378662109375,470.3956298828125,56,1.0
124,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
124,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
125,1,388.52166748046875,272.876708984375,479.71575927734375,469.87127685546875,56,1.0
125,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
125,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
126,1,390.8507995605469,269.9215087890625,479.7810974121094,469.750244140625,56,1.0
126,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
126,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
127,1,416.72955322265625,268.65997314453125,479.78009033203125,469.95989990234375,56,1.0
127,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
127,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
128,1,387.290771484375,267.524169921875,479.64501953125,470.0853271484375,56,1.0
128,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
128,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
129,1,386.38092041015625,265.3507080078125,479.65277099609375,469.2060546875,56,1.0
129,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
129,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
130,1,385.72308349609375,264.47528076171875,479.756103515625,468.8697509765625,56,1.0
130,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
130,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
131,1,386.11688232421875,262.5169677734375,479.74749755859375,468.2904052734375,56,1.0
131,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
131,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
132,1,386.27972412109375,262.70074462890625,479.74407958984375,468.25604248046875,56,1.0
132,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
132,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
133,1,386.37774658203125,262.64044189453125,479.74371337890625,467.99920654296875,56,1.0
133,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
133,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
134,1,386.176025390625,263.99322509765625,479.74420166015625,468.84100341796875,56,1.0
134,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
134,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
135,1,385.89959716796875,266.63177490234375,479.78436279296875,468.67742919921875,56,1.0
135,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
135,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
136,1,387.69970703125,266.95159912109375,479.738525390625,469.01751708984375,56,1.0
136,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
136,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
137,1,388.89068603515625,267.49591064453125,479.59893798828125,468.1893310546875,56,1.0
137,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
137,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
138,1,390.06854248046875,278.39019775390625,479.74749755859375,467.24334716796875,56,1.0
138,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
138,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
139,1,412.90472412109375,283.67852783203125,479.74737548828125,466.26080322265625,56,1.0
139,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
139,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
139,4,384.50018310546875,165.58734130859375,479.72479248046875,466.6788330078125,56,1.0
140,1,414.37384033203125,285.80474853515625,479.748046875,466.4129638671875,56,1.0
140,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
140,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
140,4,385.29156494140625,161.78570556640625,479.73797607421875,465.37615966796875,56,1.0
141,1,396.8858337402344,284.3946533203125,479.7518615722656,466.27593994140625,56,1.0
141,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
141,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
141,4,385.29156494140625,161.78570556640625,479.73797607421875,465.37615966796875,56,1.0
142,1,388.42681884765625,160.51214599609375,479.66754150390625,465.0992431640625,56,1.0
142,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
142,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
142,4,385.29156494140625,161.78570556640625,479.73797607421875,465.37615966796875,56,1.0
143,1,389.52301025390625,160.74041748046875,479.65423583984375,465.9803466796875,56,1.0
143,2,415.1474609375,249.19276428222656,479.740966796875,450.4891357421875,56,1.0
143,3,386.1773681640625,238.7181396484375,466.5611572265625,342.57843017578125,56,1.0
143,4,385.29156494140625,161.78570556640625,479.73797607421875,465.37615966796875,56,1.0
